start,end,today,simserial,subscriberid,deviceid,phonenumber,audit,audit_URL,GPS,_GPS_latitude,_GPS_longitude,_GPS_altitude,_GPS_precision,Time1_Auto,VillageID,VillageIDRepeat,NoteInt1,NoteConst1,NoteConst2,Q11,Q12,Q1,Q2,Q3,Q4,Time2_Auto,Q5,Q7,Q6,Q8,Q8_other,Q9,Q9_1,Q9_1/1,Q9_1/2,Q9_1/3,Q9_1/4,Q9_1/5,Q9_1/6,Q9_1/7,Q9_1/8,Q9_1/9,Q9_1/10,Q9_1/11,Q9_1/12,Q9_1/13,Q9_1/14,Q9_1/16,Q9_1/888,Q9_1/999,Q9_1_other,Q10,Time3_Auto,Q13,Note15,Q14,Q14_1,Q14_2,Q14_3,Q14_3_other,Q15,Q15_1,Note16,Q16,Note17,Q17,Q18,Q19,Q20,Time4_Auto,Note211,Note212,Note2121,Note22,Q22,Q23,Q23/1,Q23/2,Q23/3,Q23/4,Q23/5,Note27,Q27_1,Q27_2,Q27_3,Q27_4,Time5_Auto,NoteBudget1,NoteBudget2,Randomize,NoteBudgetControl,NoteBudgetT1,NoteBudgetT2,NoteBudget3,Note28,Q28_Toggle,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_1_Total,Note28Error,Q36_1,Q36_1_Text,Q36,Q36_other,Note37,Q37_1,Q37_2,Q37_3,Q37_4,Note29,Q29,Q30,Q31,Q32,Q32/1,Q32/2,Q32/3,Q32/4,Q32/5,Q35,Q35_other,Note39,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Note46,Q46_1,Q46_2,Q46_3,Q46_4,Note47,Note48,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Note57,Note58,Q58,Q59,Q60,Q64,Q64_1,Q61,Q62,Time6_Auto,NotePost,Note67_1,Q67_Toggle,Q67_1_1,Q67_1_2,Q67_1_3,Q67_1_4,Q67_1_5,Q67_1_Total,Note68_1,Q68_Toggle,Q68_1_1,Q68_1_2,Q68_1_3,Q68_1_4,Q68_1_5,Q68_1_Total,Note69_1,Q69_Toggle,Q69_1_1,Q69_1_2,Q69_1_3,Q69_1_4,Q69_1_5,Q69_1_Total,Q69_2,Q69_3,Q69_3/1,Q69_3/2,Q69_3/3,Q69_4,Time7_Auto,NoteEnd,Time8_Auto,Q70,Q71,Q72,Q73,Q74,Q74_1,Q74_1/1,Q74_1/2,Q74_1/3,Q74_1/4,Q75,Q76,Q76_1,Q76_1/1,Q76_1/2,Q76_1/3,Q76_1/4,Q76_2,Q77,Q78,Q79,Q80,Q83,Q84,Q87,Q88,Q91,Q92,Q93,Q94,Q95,Calc95_Total,Note95Error,Q96,Q97,Note98,Q98_1,Q98_2,Q98_3,Note99,Q99_1,Q99_2,Q99_2/0,Q99_2/1,Q99_2/2,Q99_2/3,Q99_2/4,Q99_2/5,Q99_2_other,Q99_3,Q99_3/0,Q99_3/1,Q99_3/2,Q99_3/3,Q99_3/4,Q99_3/5,Q99_3_other,Q100,Q100_other,Q101,Q101_1,Q101_2,Time9_Auto,background-audio,background-audio_URL,__version__,_version_,_version__001,_version__002,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,_tags,_index
2022-05-20,2022-05-20,2022-05-20,,,collect:3rEWIJn4HUGRyIYm,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F8f5e45c1-4f0e-4033-9c96-6d3cdeef8a13%2Faudit.csv,,,,,,2022-May-20 11:46:58,5208,5208,,,,1,1,Vaibhav Bharsakle,1,Geeta Gangwe,2,2022-May-20 11:46:58,Domak,5,30,1,,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gavkari,1,2022-May-20 11:46:58,1,,0,,,,,1,0,,1,,2,0,0,888,2022-May-20 11:46:58,,,,,1,1 3 2,1,1,1,0,0,,1,,2,3,2022-May-20 11:46:58,,,3,,,,,,1,40,0,40,10,10,100,,3,?????????? ???????????? ???????,10,Jith soyiskar asel tith,,5,888,999,5,,1,1,0,3 1 2,1,1,1,0,0,1,,,1,1,1,,,0,0,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-20 11:46:58,,,1,0,40,60,0,0,100,,1,20,20,45,15,10,110,,1,20,10,50,10,10,100,1,,,,,1,2022-May-20 11:46:58,,2022-May-20 11:46:58,1,2,1,0,1,3,0,0,1,0,0,1,3,0,0,1,0,0,1,1,,,1,2,1,1,30,888,30,40,0,100,,2,1,,1,2,1,,0,1,0,1,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,0,2022-May-20 11:46:58,1653028298797.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F8f5e45c1-4f0e-4033-9c96-6d3cdeef8a13%2F1653028298797.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158149780,8f5e45c1-4f0e-4033-9c96-6d3cdeef8a13,2022-05-20,,,submitted_via_web,acrossdata,,24
2022-05-20,2022-05-20,2022-05-20,,,collect:OsDoLUM50PkoHZg9,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F8b74b67c-de67-45f4-9ccd-6ec72933fbc1%2Faudit.csv,,,,,,2022-May-20 11:59:37,5219,5219,,,,1,1,Vaishnavi giri,2,Prashant kute,1,2022-May-20 11:59:37,Porgavhan,5,30,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-20 11:59:37,1,,0,,,,,1,0,,1,,0,,,,2022-May-20 11:59:37,,,,,1,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-20 11:59:37,,,3,,,,,,1,20,20,20,20,20,100,,1,?????????? ???????,2,,,10,888,20,10,,1,1,0,1 2 3,1,1,1,0,0,2,,,3,1,1,,,1,1,,2,,1,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-20 11:59:37,,,1,30,20,20,10,20,100,,1,0,30,30,20,20,100,,1,30,30,20,10,10,100,1,,,,,1,2022-May-20 11:59:37,,2022-May-20 11:59:37,1,2,0,1,0,,,,,,0,0,,,,,,,0,1,,,1,3,1,1,30,888,20,50,0,100,,2,2,,2,1,3,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,0,,,2022-May-20 11:59:37,1653029332988.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F8b74b67c-de67-45f4-9ccd-6ec72933fbc1%2F1653029332988.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158159110,8b74b67c-de67-45f4-9ccd-6ec72933fbc1,2022-05-20,,,submitted_via_web,acrossdata,,25
2022-05-20,2022-05-20,2022-05-20,,,collect:gaOfiW0PFJKEleBl,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6de71a45-a00f-41c4-9702-0329c0929daf%2Faudit.csv,,,,,,2022-May-20 12:46:19,5101,5101,,,,1,1,Rukmini Shivsharan ,2,Tipanna Pujari ,1,2022-May-20 12:46:19,Kajali,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-20 12:46:19,1,,0,,,,,1,0,,1,,1,0,0,1,2022-May-20 12:46:19,,,,,4,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-20 12:46:19,,,2,,,,,,1,30,0,30,0,40,100,,3,?????????? ???????????? ???????,1,,,10,888,10,5,,1,1,0,1 2 3,1,1,1,0,0,3,,,1,1,2,,,0,1,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-20 12:46:19,,,1,30,0,30,0,40,100,,1,30,0,30,0,40,100,,1,30,0,30,10,30,100,0,2 1,1,1,0,1,2022-May-20 12:46:19,,2022-May-20 12:46:19,1,1,1,0,1,3,0,0,1,0,1,1,3,0,0,1,0,0,1,1,,,1,3,1,2,40,888,20,40,0,100,,1,1,,1,3,1,,0,1,0,1,0,0,0,0,,1 2,0,1,1,0,0,0,,1,,1,0,0,2022-May-20 12:46:19,1653031924442.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6de71a45-a00f-41c4-9702-0329c0929daf%2F1653031924442.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158162618,6de71a45-a00f-41c4-9702-0329c0929daf,2022-05-20,,,submitted_via_web,acrossdata,,26
2022-05-21,2022-05-21,2022-05-21,,,collect:uJvywnVk59BPmFhG,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Ff63782c4-1d0f-41b9-86ad-5c86b7b8a3b7%2Faudit.csv,,,,,,2022-May-21 13:55:32,5201,5201,,,,1,1,Sandip samse,1,Twinkal yogesh barkhade,2,2022-May-21 13:55:32,Adgaon grampanchayat,5,30,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-21 13:55:32,1,,0,,,,,1,0,,1,,0,,,,2022-May-21 13:55:32,,,,,3,2 3 1,1,1,1,0,0,,3,,2,1,2022-May-21 13:55:32,,,2,,,,,,1,50,25,0,25,0,100,,1,?????????? ???????,6,,,30,888,10,15,,1,1,1,3 1 2,1,1,1,0,0,3,,,1,1,1,,,1,1,,3,,2,1,,,3,0,,,,1,1,,,4,0,,1,1,,,2022-May-21 13:55:32,,,1,50,10,10,20,10,100,,1,40,20,20,10,10,100,,1,40,20,20,10,10,100,0,2 3,0,1,1,1,2022-May-21 13:55:32,,2022-May-21 13:55:32,1,2,1,0,1,2 3,0,1,1,0,0,1,2 3,0,1,1,0,0,1,1,,,1,2,1,1,20,888,40,40,888,100,,2,2,,1,2,1,,1,1 2 3,0,1,1,1,0,0,,1 2 3,0,1,1,1,0,0,,3,,1,1,1,2022-May-21 13:55:32,1653122949761.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Ff63782c4-1d0f-41b9-86ad-5c86b7b8a3b7%2F1653122949761.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158384466,f63782c4-1d0f-41b9-86ad-5c86b7b8a3b7,2022-05-22,,,submitted_via_web,acrossdata,,27
2022-05-23,2022-05-23,2022-05-23,,,collect:ZARQWen2yelBQp6E,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F9c4bf5d8-7a0a-4db9-a2c1-ab8fc1667bfb%2Faudit.csv,,,,,,2022-May-23 11:25:09,5123,5123,,,,1,1,Tipanna pujari,1,Rukmini shivsharan,2,2022-May-23 11:25:09,Jalnapur,5,32,1,,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sadssy pati,1,2022-May-23 11:25:09,1,,0,,,,,1,0,,1,,1,0,0,0,2022-May-23 11:25:09,,,,,4,1 3 2,1,1,1,0,0,,1,,2,3,2022-May-23 11:25:09,,,2,,,,,,1,10,60,10,10,10,100,,1,?????????? ???????,2,,,10,888,5,7,,1,1,1,1 2 3,1,1,1,0,0,4,,,1,1,1,,,0,0,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-23 11:25:09,,,1,20,0,60,10,10,100,,1,40,0,60,0,0,100,,1,20,0,60,0,20,100,1,,,,,1,2022-May-23 11:25:09,,2022-May-23 11:25:09,1,2,1,1,0,,,,,,1,0,,,,,,,1,1,,,1,3,1,1,40,888,30,30,888,100,,1,1,,1,3,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,2022-May-23 11:25:09,1653286174619.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F9c4bf5d8-7a0a-4db9-a2c1-ab8fc1667bfb%2F1653286174619.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158555586,9c4bf5d8-7a0a-4db9-a2c1-ab8fc1667bfb,2022-05-23,,,submitted_via_web,acrossdata,,28
2022-05-23,2022-05-23,2022-05-23,,,collect:mAdDxmAftC3yrEi8,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6424aaca-6dd3-414b-af3e-e8a75c99e3a1%2Faudit.csv,,,,,,2022-May-23 12:50:47,5109,5109,,,,1,1,Twinkal barkhade,2,Sandip Samse,1,2022-May-23 12:50:47,Tulajapur gadhi,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-23 12:50:47,1,,0,,,,,1,0,,1,,0,,,,2022-May-23 12:50:47,,,,,1,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-23 12:50:47,,,1,,,,,,1,0,0,100,0,0,100,,3,?????????? ???????????? ???????,9,,,10,8888,999,5,,1,1,1,1 2 3,1,1,1,0,0,3,,,1,1,2,,,0,0,,1,,3,2,,,3,0,,,,1,2,,,4,0,,1,2,,,2022-May-23 12:50:47,,,1,20,40,20,10,10,100,,1,0,0,50,0,50,100,,1,20,20,20,20,20,100,1,,,,,1,2022-May-23 12:50:47,,2022-May-23 12:50:47,1,2,0,1,1,2,0,1,0,0,1,1,2,0,1,0,0,0,1,1,,,1,1,1,2,30,888,40,30,888,100,,3,2,,1,2,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,2,,1,1,1,2022-May-23 12:50:47,1653291828049.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6424aaca-6dd3-414b-af3e-e8a75c99e3a1%2F1653291828049.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158574914,6424aaca-6dd3-414b-af3e-e8a75c99e3a1,2022-05-23,,,submitted_via_web,acrossdata,,29
2022-05-23,2022-05-23,2022-05-23,,,collect:gaOfiW0PFJKEleBl,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F5dac2bfb-8e2f-49d0-a82e-47efa25b1a0f%2Faudit.csv,,,,,,2022-May-23 13:12:53,5115,5115,,,,1,1,Rukmini Shivsharan,2,Tipanna pujari,1,2022-May-23 13:12:53,Mirzapur,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-23 13:12:53,1,,0,,,,,1,1,,1,,1,0,1,0,2022-May-23 13:12:53,,,,,4,3 2 1,1,1,1,0,0,,3,,1,2,2022-May-23 13:12:53,,,1,,,,,,1,0,0,50,20,30,100,,3,?????????? ???????????? ???????,10,Vibhinn gaon,,30,888,60,60,,4,1,0,1 2 3 5,1,1,1,0,1,6,Upsarpanch che kutumbiy,,1,1,1,,,0,1,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-23 13:12:53,,,1,0,0,0,100,0,100,,1,0,0,55,10,35,100,,1,0,0,60,20,20,100,0,1 2,1,1,0,3,2022-May-23 13:12:53,,2022-May-23 13:12:53,1,2,1,1,0,,,,,,0,1,4,0,0,0,1,0,0,1,,,0,,1,1,20,888,5,50,25,100,,2,2,,2,2,2,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,0,,,2022-May-23 13:12:53,1653292716174.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F5dac2bfb-8e2f-49d0-a82e-47efa25b1a0f%2F1653292716174.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158658961,5dac2bfb-8e2f-49d0-a82e-47efa25b1a0f,2022-05-23,,,submitted_via_web,acrossdata,,30
2022-05-24,2022-05-24,2022-05-24,,,collect:xwJOIgU4y2TaJmhQ,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fd8a50632-fc56-430e-ae7c-ae05b6bce392%2Faudit.csv,,,,,,2022-May-24 11:43:02,5218,5218,,,,1,1,Geeta sangave  madam,2,Vaibhao khandare,1,2022-May-24 11:43:02,Pimpalkhuta,5,30,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-24 11:43:02,1,,0,,,,,1,0,,1,,0,,,,2022-May-24 11:43:02,,,,,4,3 1 2,1,1,1,0,0,,2,,1,3,2022-May-24 11:43:02,,,3,,,,,,1,100,0,0,0,0,100,,3,?????????? ???????????? ???????,4,,,20,0,10,25,,4,1,2,1 2 3,1,1,1,0,0,3,,,1,0,,,,1,0,,3,,1,2,,,4,0,,,,0,,,,4,1,1,1,2,,,2022-May-24 11:43:02,,,1,0,0,100,0,0,100,,1,30,0,50,0,20,100,,1,0,0,100,0,0,100,1,,,,,1,2022-May-24 11:43:02,,2022-May-24 11:43:02,1,1,0,0,1,3,0,0,1,0,0,0,,,,,,,1,1,,,1,1,1,1,30,0,30,40,0,100,,2,1,,1,2,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,1,2022-May-24 11:43:02,1653374078150.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fd8a50632-fc56-430e-ae7c-ae05b6bce392%2F1653374078150.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158758366,d8a50632-fc56-430e-ae7c-ae05b6bce392,2022-05-24,,,submitted_via_web,acrossdata,,31
2022-05-24,2022-05-24,2022-05-24,,,collect:OsDoLUM50PkoHZg9,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F07c5aab4-4f74-483a-9829-e2377d82f84a%2Faudit.csv,,,,,,2022-May-24 11:50:09,5119,5119,,,,1,1,Vaishnavi giri,2,Prashant kute,1,2022-May-24 11:50:09,Tondgaon,5,32,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-24 11:50:09,1,,0,,,,,1,0,,1,,0,,,,2022-May-24 11:50:09,,,,,4,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-24 11:50:09,,,1,,,,,,1,50,0,30,0,20,100,,1,?????????? ???????,5,,,10,888,15,5,,4,1,0,1 2 3,1,1,1,0,0,2,,,1,1,1,,,0,0,,1,,3,2,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-24 11:50:09,,,1,50,10,10,15,15,100,,1,50,15,15,0,20,100,,1,50,0,15,15,20,100,0,1 2,1,1,0,1,2022-May-24 11:50:09,,2022-May-24 11:50:09,1,3,0,1,1,3 2,0,1,1,0,0,0,,,,,,,0,1,,,1,2,1,1,20,888,20,60,888,100,,2,2,,3,1,2,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,0,2022-May-24 11:50:09,1653374838383.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F07c5aab4-4f74-483a-9829-e2377d82f84a%2F1653374838383.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158786709,07c5aab4-4f74-483a-9829-e2377d82f84a,2022-05-24,,,submitted_via_web,acrossdata,,32
2022-05-24,2022-05-24,2022-05-24,,,collect:ZARQWen2yelBQp6E,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6ee932c5-c406-4f81-8933-9bbdce8398ef%2Faudit.csv,,,,,,2022-May-24 11:45:30,5214,5214,,,,1,1,Tipanna pujari,1,Rukmini shivsharan,2,2022-May-24 11:45:30,Lehgaon,5,30,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-24 11:45:30,1,,0,,,,,1,0,,1,,0,,,,2022-May-24 11:45:30,,,,,1,1 3,1,0,1,0,0,,2,,1,3,2022-May-24 11:45:30,,,2,,,,,,1,0,40,40,0,20,100,,3,?????????? ???????????? ???????,4,,,5,888,10,5,,1,1,1,1 3,1,0,1,0,0,1,,,1,1,1,,,0,0,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,1,,,2022-May-24 11:45:30,,,1,0,30,40,0,30,100,,1,0,30,40,0,30,100,,1,0,30,40,10,20,100,0,2,0,1,0,3,2022-May-24 11:45:30,,2022-May-24 11:45:30,1,2,1,1,0,,,,,,1,0,,,,,,,0,1,,,0,,1,2,50,888,10,40,888,100,,1,1,,2,2,2,,0,1 2,0,1,1,0,0,0,,3,0,0,0,1,0,0,,3,,1,0,0,2022-May-24 11:45:30,1653373877801.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F6ee932c5-c406-4f81-8933-9bbdce8398ef%2F1653373877801.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158792255,6ee932c5-c406-4f81-8933-9bbdce8398ef,2022-05-24,,,submitted_via_web,acrossdata,,33
2022-05-24,2022-05-24,2022-05-24,,,collect:uJvywnVk59BPmFhG,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F5b66f3b4-9138-47b9-b2e5-88d307f9a2c5%2Faudit.csv,,,,,,2022-May-24 13:45:15,5114,5114,,,,1,1,Sandip samse,1,Twinkal yogesh barkhade,2,2022-May-24 13:45:15,Bodhad grampanchayat,5,32,1,,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Body,2,2022-May-24 13:45:15,1,,0,,,,,1,0,,1,,9,888,888,1,2022-May-24 13:45:15,,,,,1,1 3 2,1,1,1,0,0,,1,,2,3,2022-May-24 13:45:15,,,3,,,,,,1,20,20,20,30,10,100,,5,????? ????????? ??????????? ?????????? ???????,9,,,5,888,6,999,,1,1,1,1 2 3,1,1,1,0,0,3,,,1,1,1,,,0,1,,1,,2,3,,,1,1,1,,,0,,,,4,0,,1,1,,,2022-May-24 13:45:15,,,1,10,0,10,0,80,100,,1,20,10,40,10,20,100,,1,15,15,15,10,45,100,1,,,,,1,2022-May-24 13:45:15,,2022-May-24 13:45:15,1,1,1,0,0,,,,,,0,0,,,,,,,1,1,,,0,,1,2,50,888,20,30,888,100,,2,2,,1,3,2,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,1,1,2022-May-24 13:45:15,1653381060439.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F5b66f3b4-9138-47b9-b2e5-88d307f9a2c5%2F1653381060439.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,158987798,5b66f3b4-9138-47b9-b2e5-88d307f9a2c5,2022-05-25,,,submitted_via_web,acrossdata,,34
2022-05-25,2022-05-25,2022-05-25,,,collect:3rEWIJn4HUGRyIYm,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F0575e7f5-a6a9-498e-8b3d-603cccce7ebb%2Faudit.csv,,,,,,2022-May-25 11:51:01,5110,5110,,,,1,1,Vaibhav Khandare,1,Geeta Gangwe,2,2022-May-25 11:51:01,Kharala,5,32,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-25 11:51:01,1,,0,,,,,1,0,,1,,0,,,,2022-May-25 11:51:01,,,,,4,3 1 2,1,1,1,0,0,,2,,1,3,2022-May-25 11:51:01,,,2,,,,,,1,30,20,20,10,20,100,,5,????? ????????? ??????????? ?????????? ???????,7,,,15,888,999,30,,1,1,2,1 3 2,1,1,1,0,0,3,,,1,1,1,,,0,0,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-25 11:51:01,,,1,20,10,20,10,40,100,,1,50,20,15,10,5,100,,1,20,10,30,10,30,100,0,2 1 3,1,1,1,3,2022-May-25 11:51:01,,2022-May-25 11:51:01,1,2,1,0,0,,,,,,1,0,,,,,,,1,1,,,1,3,1,1,30,888,30,40,0,100,,2,1,,1,2,1,,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,0,2022-May-25 11:51:01,1653461168439.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F0575e7f5-a6a9-498e-8b3d-603cccce7ebb%2F1653461168439.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159078103,0575e7f5-a6a9-498e-8b3d-603cccce7ebb,2022-05-25,,,submitted_via_web,acrossdata,,35
2022-05-26,2022-05-26,2022-05-26,,,collect:Z6GD89v0LhbAWt9B,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F0323ab80-0dcc-4483-a320-6598f7efc4e8%2Faudit.csv,,,,,,2022-May-26 12:45:27,5215,5215,,,,1,1,Prashant kute,1,Vaishnavi R.Giri,2,2022-May-26 12:45:27,MANGRULU,5,30,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-26 12:45:27,1,,0,,,,,1,0,,1,,0,,,,2022-May-26 12:45:27,,,,,4,3 2 1,1,1,1,0,0,,1,,2,3,2022-May-26 12:45:27,,,1,,,,,,1,20,20,30,10,20,100,,2,???? ????? ??????? ????????? ???????,6,,,10,8888,60,10,,4,1,0,1 2 3,1,1,1,0,0,1,,,1,1,2,,,0,0,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-26 12:45:27,,,1,20,20,30,10,20,100,,1,20,20,30,20,10,100,,1,20,20,30,10,20,100,1,,,,,3,2022-May-26 12:45:27,,2022-May-26 12:45:27,1,1,0,0,0,,,,,,0,1,2,0,1,0,0,0,0,0,,,1,2,1,1,40,888,20,40,888,100,,2,2,,1,3,1,,0,3,0,0,0,1,0,0,,0,1,0,0,0,0,0,,1,,1,1,0,2022-May-26 12:45:27,1653550649247.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F0323ab80-0dcc-4483-a320-6598f7efc4e8%2F1653550649247.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159246706,0323ab80-0dcc-4483-a320-6598f7efc4e8,2022-05-26,,,submitted_via_web,acrossdata,,36
